資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,地点コード,市区町村コード,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,日の出時刻　　時,日の出時刻　　分,日の入り時刻　　時,日の入り時刻　　分,天候,地形,路面状態,道路形状,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状等（当事者A）,車両形状等（当事者B）,オートマチック車（当事者A）,オートマチック車（当事者B）,サポカー（当事者A）,サポカー（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,地点　緯度（北緯）,地点　経度（東経）,地点　緯度（北緯）_1,地点　経度（東経）_1,曜日(発生年月日),祝日(発生年月日),認知機能検査経過日数（当事者A）,認知機能検査経過日数（当事者B）,運転練習の方法（当事者A）,運転練習の方法（当事者B）
true,41,103,51,2,0,1,10380,0,202,2023,2,27,16,7,12,6,15,17,32,1,2,1,1,1,8,22,8,22,14,9,30,70,4,2,21,45,45,4,4,31,31,1,1,1,1,11,11,3,3,10,70,3,3,2,2,2,2,4,2,361900627,1392625852,36.316841,139.440514,2,3,9999,9999,9,1
true,41,103,52,2,0,1,30000,0,202,2023,3,4,15,13,12,6,8,17,37,1,2,1,1,7,9,22,9,22,11,9,30,70,5,4,21,75,35,3,3,31,31,1,1,1,1,11,11,10,10,80,50,3,2,2,2,2,2,4,2,361830938,1392824294,36.308594,139.473415,7,3,907,9999,9,1
true,41,103,53,2,0,1,10670,0,202,2023,3,3,16,47,13,6,9,17,36,1,2,1,14,7,0,0,0,0,3,9,1,70,4,2,21,35,45,3,3,31,31,1,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,361952850,1392752714,36.331347,139.464643,6,3,9999,9999,1,9
true,41,103,54,2,0,1,99000,0,202,2023,2,28,12,45,12,6,13,17,33,1,2,1,0,7,0,0,0,0,0,0,20,70,0,4,21,75,75,17,3,31,31,11,1,2,1,11,11,10,10,50,70,3,3,2,2,2,2,2,4,362014208,1392834990,36.33728,139.476386,3,3,583,228,9,9
true,41,103,55,2,0,1,30000,0,202,2023,3,10,13,20,12,6,0,17,43,1,3,1,1,7,1,21,9,22,15,9,30,70,5,4,21,75,65,3,3,31,31,1,1,1,1,11,11,10,10,10,52,2,2,2,2,2,2,4,2,362054546,1392425960,36.348485,139.407211,6,3,198,9999,9,9
true,41,103,56,2,0,1,99000,0,202,2023,3,10,17,0,13,6,0,17,43,1,3,1,0,7,0,0,0,0,0,0,20,70,0,4,21,75,25,4,4,31,31,1,1,1,1,11,11,10,10,60,20,3,3,2,2,2,2,4,2,361933341,1392603656,36.325928,139.434349,6,3,1084,9999,9,1
true,41,103,57,2,0,1,30000,0,202,2023,3,12,18,29,21,5,57,17,45,2,2,1,14,7,0,0,0,0,3,9,1,70,5,2,21,75,65,4,4,31,31,1,1,1,1,11,11,10,10,10,30,3,3,2,2,2,2,4,2,361922721,1392559776,36.322978,139.433271,1,3,16,8,9,9
true,41,103,58,2,0,2,30000,0,202,2023,3,14,12,4,12,5,54,17,46,1,3,1,14,1,0,0,0,0,4,9,1,70,4,2,21,55,65,3,4,31,31,1,1,1,1,11,11,3,3,80,61,3,1,2,1,2,2,4,2,362058009,1392444564,36.349447,139.412379,3,3,9999,9999,9,9
true,41,103,59,2,0,1,10670,0,202,2023,3,13,7,35,12,5,55,17,45,2,1,1,1,7,1,21,9,22,15,9,30,70,5,2,21,55,1,4,51,31,41,1,0,1,0,11,0,10,0,10,20,3,3,2,0,2,0,4,2,362003844,1392706120,36.334401,139.4517,2,3,9999,0,9,0
true,41,103,60,2,0,1,20000,0,202,2023,1,12,11,31,12,6,52,16,45,1,2,1,7,7,0,0,0,0,4,9,1,70,4,3,21,35,0,4,0,31,0,1,0,1,0,11,0,10,0,30,0,3,0,2,0,2,0,2,0,361852168,1393207098,36.314491,139.535305,5,3,9999,0,1,0
true,41,103,61,2,0,1,10080,0,202,2023,3,15,17,47,21,5,52,17,47,1,3,1,1,1,9,22,0,0,15,9,30,70,4,2,1,45,25,3,61,31,0,1,0,1,0,11,0,10,0,10,0,3,0,2,0,2,0,4,2,361941858,1392727659,36.328294,139.457683,4,3,9999,0,9,0
true,41,103,62,2,0,1,30000,0,202,2023,3,19,5,0,23,5,47,17,51,1,2,1,1,1,9,22,9,22,15,9,30,70,1,2,21,45,65,4,4,31,31,1,1,1,1,11,11,3,3,50,80,2,2,1,1,2,2,4,2,361947816,1392734535,36.329949,139.459593,1,3,9999,9999,1,9
true,41,103,63,2,0,3,21280,0,202,2023,3,22,8,22,12,5,42,17,53,1,3,1,14,7,0,0,0,0,2,9,1,70,5,2,21,1,1,4,14,31,31,1,11,1,1,11,11,10,10,31,10,2,3,2,2,2,2,2,4,361820812,1393038815,36.305781,139.510782,4,3,9999,9999,9,1
true,41,103,64,2,0,1,30000,0,202,2023,3,15,13,16,12,5,52,17,47,1,1,1,14,1,0,0,0,0,4,8,1,70,4,2,21,35,55,4,14,31,31,1,11,1,1,11,11,4,4,30,10,3,3,2,2,2,2,2,4,362033328,1392750328,36.342591,139.46398,4,3,9999,9999,5,9
true,41,103,65,2,0,1,2930,0,202,2023,3,14,7,38,12,5,54,17,46,1,2,1,14,7,0,0,0,0,4,9,1,70,1,2,21,35,1,17,3,31,31,11,1,1,1,11,11,4,4,30,10,3,3,2,2,2,2,2,4,362110220,1392851780,36.352839,139.48105,3,3,9999,9999,5,1
true,41,103,66,2,0,1,99000,0,202,2023,3,23,11,40,12,5,41,17,54,3,3,2,0,7,0,0,0,0,0,0,20,70,0,4,41,75,0,51,76,41,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,2,0,361846884,1392702185,36.313023,139.450607,5,3,0,0,0,0
true,41,103,67,2,0,1,30000,0,202,2023,3,20,1,8,22,5,45,17,52,1,2,1,1,8,9,22,0,0,15,9,30,70,4,3,21,25,0,4,0,31,0,1,0,1,0,11,0,3,0,60,0,3,0,2,0,2,0,2,0,362035369,1392745266,36.343158,139.462574,2,2,9999,0,1,0
true,41,103,68,2,0,1,2930,0,202,2023,3,14,7,40,12,5,54,17,46,1,3,1,14,7,0,0,0,0,4,9,1,70,1,2,21,45,35,3,4,31,31,1,1,1,1,11,11,4,4,30,10,3,3,2,2,2,2,2,4,362110548,1392852064,36.35293,139.481129,3,3,9999,9999,1,1
true,41,103,69,2,0,1,30000,0,202,2023,3,25,11,0,12,5,38,17,56,3,2,2,13,7,0,0,0,0,2,3,1,70,5,4,41,75,0,51,76,41,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,2,0,362016220,1392658808,36.337839,139.449669,7,3,0,0,0,0
true,41,103,70,2,0,1,10380,0,202,2023,3,21,18,54,22,5,44,17,53,1,2,1,14,1,0,0,0,0,3,9,1,70,4,2,21,1,1,3,34,31,31,1,0,1,0,11,11,3,3,10,30,3,3,2,0,2,0,4,2,361959682,1392658016,36.333245,139.449449,3,1,9999,9999,1,1
true,41,103,71,2,0,1,30000,0,202,2023,3,28,1,47,22,5,33,17,59,2,3,2,14,7,0,0,0,0,2,9,1,70,5,4,41,1,0,3,75,31,0,1,0,1,0,11,0,10,0,50,0,1,0,2,0,2,0,4,0,362026909,1392648246,36.340808,139.446735,3,3,9999,0,1,0
true,41,103,72,2,0,1,10400,0,202,2023,3,1,8,12,12,6,12,17,34,2,2,1,14,7,0,0,0,0,3,7,1,70,4,2,21,75,65,3,14,31,31,1,11,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,361923066,1392901486,36.323074,139.483746,4,3,624,9999,9,9
true,41,103,73,2,0,1,30000,0,202,2023,2,28,12,56,12,6,13,17,33,1,2,1,1,7,9,22,9,22,11,9,30,70,5,3,21,65,25,4,51,31,41,1,0,1,0,11,0,10,0,80,20,3,3,2,0,2,0,4,2,361857996,1392622592,36.31611,139.439609,3,3,9999,0,9,0
true,41,103,74,2,0,1,2930,0,202,2023,1,16,7,35,11,6,51,16,49,3,3,1,7,1,0,0,0,0,2,9,1,70,5,2,21,45,45,3,3,31,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,362054092,1392733192,36.348359,139.45922,2,3,9999,9999,9,4
true,41,104,38,2,0,1,30000,0,204,2023,3,3,16,18,12,6,9,17,36,1,2,1,1,7,9,22,1,21,11,9,30,70,5,3,21,65,1,4,51,31,41,1,0,1,0,11,0,2,0,50,40,3,2,2,0,2,0,4,2,361905012,1393535034,36.318059,139.593065,6,3,9999,0,9,0
true,41,104,39,2,0,2,2930,0,204,2023,3,4,13,0,12,6,8,17,37,1,3,1,14,7,0,0,0,0,3,9,1,70,5,2,21,35,75,17,4,1,31,11,1,2,1,11,11,10,10,50,75,2,2,2,2,2,2,4,2,362518610,1393741380,36.421836,139.628161,7,3,9999,824,1,9
true,41,104,40,2,0,1,2930,0,204,2023,3,5,18,28,21,6,7,17,38,1,3,1,1,2,9,22,9,22,14,9,30,70,4,2,21,1,45,3,4,31,31,1,1,1,1,11,11,4,4,11,33,3,3,2,2,2,2,4,2,362253418,1393542256,36.381505,139.595071,1,3,9999,9999,1,9
true,41,104,41,2,0,1,99000,0,204,2023,2,24,16,50,13,6,18,17,29,1,1,1,0,7,0,0,0,0,0,0,20,70,0,4,21,55,35,11,3,1,31,11,1,2,2,11,11,10,10,70,50,3,3,2,2,2,2,4,2,361746572,1393622633,36.29627,139.606287,6,3,9999,9999,9,5
true,41,104,42,2,0,1,30000,0,204,2023,3,5,0,26,22,6,7,17,38,2,2,1,14,7,0,0,0,0,1,9,1,70,5,4,21,1,45,4,4,31,31,1,1,1,1,11,11,10,10,44,22,3,3,2,2,2,2,4,2,361857190,1393438935,36.315886,139.577482,1,3,9999,9999,1,1
true,41,104,43,2,0,1,30000,0,204,2023,3,5,0,25,22,6,7,17,38,1,2,1,1,7,9,22,9,22,11,9,30,70,5,4,21,35,1,3,4,31,31,1,1,1,1,11,11,10,10,55,88,3,3,2,2,2,2,2,4,361857560,1393446895,36.315989,139.579693,1,3,9999,9999,5,1
true,41,104,44,2,0,1,20000,0,204,2023,3,9,12,35,12,6,1,17,42,1,3,1,1,7,9,22,1,22,17,9,30,70,5,2,21,65,65,4,51,31,41,1,0,1,0,11,0,3,0,11,22,3,3,2,0,2,0,4,2,362106088,1393500812,36.351691,139.583559,5,3,9999,0,9,0
true,41,104,45,2,0,1,30000,0,204,2023,2,14,8,1,12,6,30,17,19,1,2,1,14,7,0,0,0,0,2,9,1,70,5,4,21,25,55,4,51,31,41,1,0,1,0,11,0,1,0,55,11,3,3,2,0,2,0,4,2,361830550,1393426875,36.308486,139.574132,3,3,9999,0,1,0
true,41,104,46,2,0,1,30000,0,204,2023,1,24,14,20,12,6,48,16,57,1,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,75,75,4,4,31,31,1,1,1,1,11,11,3,3,88,55,2,2,1,2,2,2,4,2,361927070,1393418847,36.324186,139.571902,3,3,98,1143,1,9
true,41,104,47,2,0,1,10660,0,204,2023,3,13,6,23,11,5,55,17,45,2,3,1,13,7,0,0,0,0,3,6,1,70,4,4,21,25,55,12,4,31,31,11,1,2,1,11,11,3,3,10,85,3,1,2,1,2,2,4,2,362252396,1393255237,36.381221,139.548677,2,3,9999,9999,1,9
true,41,104,48,2,0,1,500,551,204,2023,3,3,12,10,12,6,9,17,36,1,3,1,14,7,0,0,0,0,5,9,1,70,1,2,21,55,35,3,3,31,31,1,1,1,1,11,11,10,10,0,50,4,3,2,2,2,2,4,2,361743087,1393646476,36.295302,139.61291,6,3,9999,9999,9,5
true,41,104,49,2,0,1,30000,0,204,2023,1,10,11,16,12,6,53,16,43,1,3,1,14,7,0,0,0,0,3,9,1,70,5,2,21,75,65,4,4,31,31,1,1,1,1,11,11,4,4,80,60,3,3,2,2,2,2,4,2,361923736,1393247587,36.32326,139.546552,3,3,9999,9999,9,9
true,41,104,50,2,0,1,22700,0,204,2023,3,11,20,10,22,5,58,17,44,1,3,1,14,7,0,0,0,0,4,9,1,70,1,2,21,35,35,3,3,31,31,1,1,1,1,11,11,4,4,10,10,3,3,2,2,2,2,4,2,361903256,1393353978,36.317571,139.564994,7,3,9999,9999,1,1
true,41,104,51,2,0,1,99000,0,204,2023,3,6,18,32,21,6,5,17,39,1,1,1,0,7,0,0,0,0,0,0,20,70,0,4,21,1,35,3,3,31,31,1,1,1,1,11,11,10,10,30,10,3,3,2,2,2,2,4,2,361756702,1393619483,36.299084,139.605412,2,3,9999,9999,1,1
true,41,104,52,2,0,1,2930,0,204,2023,3,11,8,50,12,5,58,17,44,1,3,1,1,1,9,22,9,22,15,9,30,70,5,2,21,65,1,12,51,31,41,11,0,1,0,11,0,10,0,50,40,3,3,2,0,2,0,4,2,362203313,1393354533,36.367587,139.565148,7,3,9999,0,9,0
true,41,104,53,2,0,1,2930,0,204,2023,3,9,16,3,12,6,1,17,42,2,3,1,14,7,0,0,0,0,3,9,1,70,5,2,21,35,55,17,4,31,31,11,1,2,1,11,11,10,10,11,31,2,2,1,1,2,2,4,2,362105702,1393049957,36.351584,139.513877,5,3,9999,9999,5,9
true,41,104,54,2,0,1,30000,0,204,2023,2,9,8,57,12,6,36,17,14,1,3,1,1,7,1,21,9,22,15,9,30,70,5,4,21,45,35,3,3,31,31,1,1,1,1,11,11,10,10,80,50,3,3,2,2,2,2,4,2,361822360,1393352034,36.306211,139.564454,5,3,9999,9999,1,1
true,41,104,55,2,0,1,30000,0,204,2023,3,9,14,35,12,6,1,17,42,1,2,1,1,1,9,22,9,22,15,9,30,70,5,4,21,35,35,3,4,31,31,1,1,1,1,11,11,3,3,84,15,2,2,2,2,2,2,4,2,361741896,1393548034,36.294971,139.596676,5,3,9999,9999,1,1
true,41,104,56,2,0,1,99000,0,204,2023,3,19,9,50,12,5,47,17,51,1,2,1,0,7,0,0,0,0,0,0,20,70,0,4,21,35,35,3,4,31,31,1,1,1,1,11,11,10,10,66,44,3,3,2,2,2,2,4,2,361758189,1393549794,36.299497,139.597165,1,3,9999,9999,1,1
true,41,104,57,2,0,1,99000,0,204,2023,3,17,11,17,12,5,50,17,49,1,1,1,0,7,0,0,0,0,0,0,20,70,0,4,21,75,25,3,4,31,31,1,1,1,1,11,11,10,10,60,80,3,3,2,2,2,2,4,2,361754254,1393617748,36.298404,139.60493,6,3,574,9999,9,1
true,41,104,58,2,0,1,20000,0,204,2023,3,22,17,5,13,5,42,17,53,1,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,65,1,4,51,31,41,1,0,1,0,11,0,3,0,10,40,3,3,2,0,2,0,4,2,361928726,1393413476,36.324646,139.57041,4,3,9999,0,1,0
true,41,104,59,2,0,1,22700,0,204,2023,3,24,8,45,12,5,39,17,55,2,3,1,1,7,1,22,9,22,11,9,30,70,5,2,21,25,55,3,4,31,31,1,1,1,1,11,11,10,4,18,47,3,2,2,2,2,2,4,2,361754964,1393432822,36.298601,139.575784,6,3,9999,9999,5,9
true,41,104,60,2,0,1,500,489,204,2023,1,20,3,35,22,6,50,16,53,1,3,1,14,7,0,0,0,0,3,9,1,70,1,2,21,55,35,11,11,1,1,11,11,2,2,11,11,10,10,11,37,1,3,1,2,2,2,4,2,361724418,1393248253,36.290116,139.546737,6,3,9999,9999,9,1
true,41,104,61,2,0,1,99000,0,204,2023,2,22,18,0,21,6,21,17,27,1,2,1,0,7,0,0,0,0,0,0,20,70,0,4,1,55,55,3,61,31,0,1,0,1,0,11,0,10,0,88,0,3,0,2,0,2,0,4,2,361823627,1393442280,36.306563,139.578411,4,2,9999,0,9,0
true,41,104,62,2,0,2,21410,0,204,2023,3,24,19,13,22,5,39,17,55,3,3,1,14,7,0,0,0,0,1,9,1,70,5,2,21,1,1,3,4,31,31,1,1,1,1,11,11,3,3,33,33,3,3,2,2,2,2,2,4,361927385,1393544344,36.324274,139.595651,6,3,9999,9999,1,1
true,41,104,63,2,0,1,10070,0,204,2023,3,25,6,21,11,5,38,17,56,3,3,2,14,7,0,0,0,0,1,9,1,70,1,2,21,25,55,3,4,31,31,1,1,1,1,11,11,4,4,44,55,3,3,2,2,2,2,2,4,361652777,1393333476,36.281327,139.559299,7,3,9999,9999,5,1
true,41,104,64,2,0,1,30000,0,204,2023,3,28,19,24,22,5,33,17,59,1,3,1,1,1,9,22,9,22,14,9,30,70,4,2,21,45,25,3,51,31,41,1,0,1,0,11,0,4,0,11,44,3,3,2,0,2,0,4,2,361654469,1393628904,36.281797,139.608029,3,3,9999,0,1,0
true,41,104,65,2,0,1,21410,0,204,2023,3,21,11,15,12,5,44,17,53,1,3,1,1,1,9,22,9,22,15,9,30,70,5,2,21,65,1,4,51,31,41,1,0,1,0,11,0,3,0,50,10,3,3,2,0,2,0,4,2,361928049,1393553261,36.324458,139.598128,3,1,9999,0,9,0
true,41,104,66,2,0,1,20000,0,204,2023,3,29,15,0,12,5,32,17,59,2,3,1,14,7,0,0,0,0,1,9,1,70,5,4,1,75,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,362038155,1393449458,36.343932,139.580405,4,3,0,0,0,0
true,41,105,32,2,0,2,30000,0,205,2023,3,3,13,38,12,6,9,17,36,1,2,1,1,7,1,21,1,21,15,9,30,70,5,3,21,35,75,3,14,31,31,1,11,1,1,11,11,10,10,10,50,3,3,2,2,2,2,4,2,363307387,1394604724,36.552052,139.767979,6,3,9999,353,1,9
true,41,105,33,2,0,1,10060,0,205,2023,2,28,7,29,12,6,13,17,33,1,2,1,1,1,9,22,9,22,19,9,30,70,1,2,21,25,35,3,3,31,31,1,1,1,1,1,1,4,10,60,50,2,2,2,2,2,2,4,2,363217866,1394835896,36.538296,139.809971,3,3,9999,9999,1,1
true,41,105,34,2,0,1,2930,0,205,2023,3,10,11,7,12,6,0,17,43,1,1,1,14,7,0,0,0,0,4,9,20,70,4,2,41,75,0,51,75,41,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,2,0,363333023,1394448577,36.559173,139.746827,6,3,0,0,0,0
true,41,105,35,2,0,1,10040,0,205,2023,2,25,11,50,12,6,17,17,30,1,3,1,14,7,0,0,0,0,3,9,1,70,4,2,21,1,65,3,3,31,31,1,1,1,1,11,11,10,4,55,44,3,3,2,2,2,2,4,2,363346948,1394801163,36.563041,139.800323,7,3,9999,9999,1,9
true,41,105,36,2,0,1,30000,0,205,2023,3,11,20,23,22,5,58,17,44,1,1,1,14,7,0,0,0,0,3,9,20,70,5,4,21,45,35,14,36,31,31,11,0,1,0,11,11,10,10,70,10,3,3,2,0,2,0,4,2,363334805,1394558932,36.559668,139.76637,7,3,9999,9999,1,1
true,41,105,37,2,0,1,22680,0,205,2023,3,11,14,33,12,5,58,17,44,1,2,1,14,7,0,0,0,0,3,9,1,70,4,3,21,45,35,3,4,31,31,1,1,1,1,1,1,4,4,30,50,3,3,2,2,2,2,2,4,363517891,1394506728,36.588303,139.751869,7,3,9999,9999,9,1
true,41,105,38,2,0,1,1210,0,205,2023,3,13,19,26,22,5,55,17,45,2,3,1,14,7,0,0,0,0,4,9,1,70,4,2,21,25,45,3,13,31,31,1,11,1,1,11,11,10,10,30,10,3,2,2,2,2,2,2,4,363157565,1394839600,36.532657,139.811,2,3,9999,9999,1,5
true,41,105,39,2,0,1,1210,0,205,2023,3,19,16,21,12,5,47,17,51,1,1,1,1,7,1,21,9,22,14,3,30,70,4,2,21,65,1,3,51,31,41,1,0,1,0,11,0,1,0,15,40,3,3,2,0,2,0,4,2,363322108,1394603353,36.556141,139.767598,1,3,9999,0,9,0
true,41,105,40,2,0,1,99000,0,205,2023,3,8,8,21,12,6,2,17,41,1,3,1,0,7,0,0,0,0,0,0,20,70,0,4,21,45,1,3,31,31,31,1,0,1,0,11,11,10,10,80,20,3,3,2,0,2,0,4,2,363034333,1394808104,36.509537,139.802251,4,3,9999,9999,1,5
true,41,105,41,2,0,1,30000,0,205,2023,3,23,17,0,13,5,41,17,54,2,1,2,1,7,9,22,1,21,14,9,30,70,5,2,21,1,65,17,4,31,31,11,1,1,1,11,11,4,10,10,10,3,3,2,2,2,2,2,4,363323124,1394552475,36.556423,139.764576,5,3,9999,9999,5,9
true,41,105,42,2,0,1,30000,0,205,2023,3,26,9,35,12,5,36,17,57,3,2,2,1,7,1,21,9,22,11,9,30,70,5,3,21,65,55,3,4,31,31,1,1,1,1,11,11,10,3,20,80,3,2,2,2,1,2,4,2,363121972,1394649411,36.52277,139.780392,1,3,9999,9999,5,9
true,41,105,43,2,0,1,30000,0,205,2023,3,11,18,0,21,5,58,17,44,1,3,1,1,1,9,22,0,0,14,9,30,70,5,3,41,25,0,3,75,31,0,1,0,1,0,11,0,3,0,16,0,2,0,2,0,2,0,4,0,363137999,1394617944,36.527222,139.771651,7,3,9999,0,1,0
true,41,106,27,2,0,1,23160,0,209,2023,3,3,7,52,12,6,9,17,36,2,3,1,1,7,1,21,9,22,15,9,30,70,4,3,21,45,35,3,3,31,31,1,1,1,1,11,11,5,4,10,50,1,2,1,1,2,2,4,2,362302101,1395643411,36.383917,139.945392,6,3,9999,9999,9,5
true,41,106,28,2,0,1,30000,0,342,2023,3,1,16,25,12,6,12,17,34,2,2,1,1,7,2,21,2,21,15,9,30,70,4,2,21,65,45,3,3,31,31,1,1,2,1,11,11,10,10,31,13,3,3,2,2,2,2,4,2,362933270,1400553412,36.492575,140.09817,4,3,9999,9999,9,9
true,41,106,29,2,0,1,4080,0,209,2023,2,14,12,35,12,6,30,17,19,1,2,1,14,1,0,0,0,0,4,9,1,70,1,2,21,25,25,12,3,1,31,11,1,2,1,11,11,5,5,10,30,3,3,2,2,2,2,4,2,362621840,1395826594,36.4394,139.974054,3,3,9999,9999,1,1
true,41,106,30,2,0,1,2940,0,209,2023,1,11,7,35,11,6,53,16,44,1,2,1,1,7,1,21,9,22,15,9,30,70,4,4,21,25,35,3,4,31,31,1,1,1,1,11,11,4,4,80,50,4,3,2,2,2,2,4,2,362722325,1400228315,36.456201,140.041199,4,3,9999,9999,5,1
true,41,106,31,2,0,1,10690,0,345,2023,3,10,13,40,12,6,0,17,43,1,3,1,14,7,0,0,0,0,5,7,1,70,1,2,41,1,0,51,76,41,0,0,0,0,0,0,0,0,0,40,0,3,0,0,0,0,0,2,0,363226131,1400429460,36.540592,140.07485,6,3,0,0,0,0
true,41,106,32,2,0,1,4080,0,209,2023,3,12,15,24,12,5,57,17,45,1,3,1,1,1,9,22,9,22,15,9,30,70,5,2,21,1,75,3,4,31,31,1,1,1,1,11,11,4,4,10,10,1,2,1,1,1,1,4,4,362931207,1395811708,36.492002,139.969919,1,3,9999,9999,5,1
true,41,106,33,2,0,4,20000,0,342,2022,6,26,20,50,22,4,24,19,3,1,3,1,14,7,0,0,0,0,2,9,1,70,5,3,21,25,1,3,3,31,31,1,1,1,1,11,11,5,5,50,60,3,3,2,2,2,2,4,2,363034272,1400447593,36.50952,140.079887,1,3,9999,9999,5,1
true,41,106,34,1,1,1,10460,0,209,2023,3,16,3,10,22,5,51,17,48,1,1,1,14,7,0,0,0,0,5,8,1,70,1,2,41,55,0,3,75,31,0,1,0,1,0,11,0,4,0,10,0,1,0,1,0,2,0,1,0,362622906,1395902256,36.439696,139.98396,5,3,9999,0,9,0
true,41,106,35,2,0,1,30000,0,209,2023,3,8,12,10,12,6,2,17,41,1,1,1,1,7,9,21,9,22,15,9,30,70,5,4,21,55,55,3,5,31,31,1,1,1,1,11,11,10,10,50,10,3,3,2,2,2,2,4,2,362550718,1395915983,36.430755,139.987773,4,3,9999,9999,4,9
true,41,106,36,2,0,1,30000,0,209,2023,3,20,10,26,12,5,45,17,52,1,1,1,1,7,1,21,9,22,15,9,30,70,4,3,21,55,55,3,34,31,31,1,0,1,0,11,11,3,3,80,20,2,2,2,0,2,0,4,2,362635304,1400054630,36.44314,140.015175,2,2,9999,9999,9,9
true,41,106,37,2,0,2,2940,0,342,2023,3,11,12,10,12,5,58,17,44,1,3,1,14,2,0,0,0,0,3,9,1,70,4,3,21,65,35,3,3,31,31,1,1,1,1,11,11,4,4,10,30,3,2,2,2,1,2,4,2,362943202,1400616985,36.495334,140.104718,7,3,9999,9999,9,5
true,41,106,38,2,0,1,70000,0,209,2023,3,22,6,15,11,5,42,17,53,1,3,1,1,7,1,21,1,21,17,9,30,70,4,3,21,35,75,3,3,31,31,1,1,1,1,11,0,4,4,50,40,2,2,1,2,2,2,4,2,362417730,1395942677,36.404925,139.995188,4,3,9999,266,1,9
true,41,106,39,2,0,1,10470,0,209,2023,3,20,12,47,12,5,45,17,52,1,1,1,1,1,1,22,9,22,18,9,30,70,1,2,21,65,45,3,3,31,31,1,1,1,1,11,11,4,10,10,20,3,3,2,2,2,2,4,2,362633774,1395957354,36.442715,139.999265,2,2,9999,9999,9,9
true,41,106,40,2,0,1,30000,0,209,2023,3,9,0,30,22,6,1,17,42,2,3,1,1,7,1,22,9,22,14,9,30,70,4,2,21,55,45,3,51,31,41,1,0,1,0,11,0,5,0,40,40,3,3,2,0,2,0,4,2,362549487,1395848594,36.430413,139.980165,5,3,9999,0,4,0
true,41,106,41,2,0,1,2940,0,209,2023,3,25,10,20,12,5,38,17,56,3,1,2,14,7,0,0,0,0,5,7,1,70,1,2,21,75,25,3,14,31,31,1,11,1,1,11,11,5,5,80,60,3,3,2,2,2,2,4,2,362540724,1395924752,36.427979,139.990209,7,3,872,9999,9,5
true,41,106,42,2,0,1,10690,0,345,2023,3,22,17,0,13,5,42,17,53,1,1,1,7,1,0,0,0,0,4,9,1,70,1,2,21,35,35,3,4,31,31,1,1,1,1,11,11,4,4,30,10,3,3,2,2,2,2,2,4,363357528,1400024473,36.56598,140.006798,4,3,9999,9999,1,1
true,41,106,43,2,0,1,10470,0,209,2023,3,22,15,17,12,5,42,17,53,1,2,1,14,7,0,0,0,0,3,9,1,70,4,2,21,35,1,13,51,31,41,11,0,1,0,11,0,3,0,80,10,3,3,2,0,2,0,4,2,362633850,1400008996,36.442736,140.002499,4,3,9999,0,1,0
true,41,107,65,2,0,1,40,807,208,2023,2,24,17,11,13,6,18,17,29,3,1,2,14,7,0,0,0,0,2,9,1,70,5,2,21,1,35,3,3,31,31,1,1,1,1,11,11,4,4,10,31,2,2,1,2,2,2,4,2,362004466,1394842581,36.334574,139.811828,6,3,9999,9999,1,1
true,41,107,66,2,0,1,30000,0,364,2023,2,24,17,1,13,6,18,17,29,3,3,2,1,7,1,21,9,22,14,9,30,70,4,2,21,35,35,3,3,31,31,1,1,1,1,11,11,10,4,80,50,3,3,2,1,2,2,4,2,361402771,1394406972,36.234103,139.73527,6,3,9999,9999,1,1
true,41,107,67,2,0,1,30000,0,208,2023,2,6,13,30,12,6,38,17,11,1,1,1,1,7,1,21,9,22,15,9,30,70,5,4,21,65,45,3,13,31,31,1,11,1,1,11,11,10,10,10,40,3,3,2,2,2,2,4,2,361804914,1394843996,36.301365,139.812221,2,3,9999,9999,9,1
